z_sample,mu,logvar
1.203220248222351,0.84956294298172,-1.3446946144104004
-0.9201170802116394,-0.7959954142570496,-1.2678929567337036
-0.19763043522834778,-0.650273323059082,-1.2973204851150513
-0.6404039859771729,0.46228766441345215,-1.3445446491241455
1.1763056516647339,1.1961463689804077,-1.3493098020553589
-1.5999438762664795,-0.861077070236206,-1.2654753923416138
0.4245339035987854,0.8540835976600647,-1.3430365324020386
0.9752634763717651,1.0871293544769287,-1.325088381767273
0.6901345252990723,0.6003636717796326,-1.3400843143463135
0.3987213969230652,0.9155163764953613,-1.3291378021240234
1.7482435703277588,0.8602843880653381,-1.3389925956726074
0.4934265613555908,0.35774409770965576,-1.365387201309204
-0.2721165716648102,-0.31167930364608765,-1.3671581745147705
-0.7893317341804504,-0.8390582799911499,-1.2765862941741943
1.5265965461730957,0.9293769001960754,-1.3536032438278198
0.339375376701355,-1.057145595550537,-1.1980196237564087
0.8452515006065369,0.8872577548027039,-1.337939739227295
-1.158541202545166,-0.8603177070617676,-1.268604040145874
-0.8038535118103027,-0.8998948335647583,-1.2554869651794434
0.8749173283576965,0.9709088802337646,-1.3322126865386963
0.7370954751968384,1.0459108352661133,-1.3427516222000122
-0.20640325546264648,-0.8296010494232178,-1.2671812772750854
1.023140788078308,0.9153391122817993,-1.338716983795166
0.3572690486907959,1.212686538696289,-1.3010021448135376
-0.3525892496109009,-0.8689281940460205,-1.2663488388061523
-0.6193634867668152,-0.770719051361084,-1.2935400009155273
-1.6239755153656006,-0.99566650390625,-1.2081315517425537
0.6038424968719482,1.0347070693969727,-1.346877932548523
-0.2163875699043274,-0.8993384838104248,-1.2549777030944824
-1.3317034244537354,-0.5980976819992065,-1.3465789556503296
-0.3710804283618927,-0.3433957099914551,-1.3661606311798096
1.3500856161117554,1.0730525255203247,-1.3466482162475586
0.6163232326507568,0.6002178192138672,-1.3421616554260254
0.4476413130760193,0.9385062456130981,-1.3368228673934937
0.8494841456413269,0.34647589921951294,-1.3455777168273926
1.1016268730163574,1.1118932962417603,-1.3413736820220947
1.2645633220672607,1.0202810764312744,-1.3303899765014648
-1.2024462223052979,-0.2987821698188782,-1.3504244089126587
-1.184895634651184,-0.9561499357223511,-1.2349727153778076
1.0062594413757324,0.7798065543174744,-1.341570258140564
-0.2593304514884949,-0.4740315079689026,-1.368271827697754
0.7701502442359924,0.7647825479507446,-1.3413970470428467
0.8849871754646301,0.8982500433921814,-1.34121835231781
0.6388602256774902,0.7411106824874878,-1.3395973443984985
-0.7594956755638123,-0.6552266478538513,-1.3102160692214966
0.7913109660148621,1.0391404628753662,-1.359193205833435
-0.41667747497558594,-0.9244945049285889,-1.2462677955627441
-0.708480715751648,-1.119483470916748,-1.1634392738342285
1.145141363143921,0.7642123699188232,-1.3386839628219604
0.791049599647522,0.889928936958313,-1.3464677333831787
0.7447138428688049,0.786980152130127,-1.3419501781463623
-0.04864013195037842,-1.071202039718628,-1.1908115148544312
0.3115496039390564,0.8746846914291382,-1.3306169509887695
0.9310731291770935,1.0366827249526978,-1.3468751907348633
-0.29199308156967163,-0.8793697357177734,-1.254793643951416
0.2078549563884735,0.44393855333328247,-1.350730299949646
-1.7097783088684082,-1.0199609994888306,-1.2119510173797607
-1.0549606084823608,-0.9439711570739746,-1.2395133972167969
-1.3316001892089844,-0.7485473155975342,-1.3048014640808105
-1.535853624343872,-0.9368364810943604,-1.2388118505477905
-1.3247814178466797,-0.981855034828186,-1.2129170894622803
0.6306688189506531,1.1334795951843262,-1.3475723266601562
0.7462822198867798,1.001236915588379,-1.3363628387451172
0.19161474704742432,-0.5526366829872131,-1.3397750854492188
0.024193763732910156,-0.5995404124259949,-1.3175466060638428
-1.1331710815429688,-0.7284165620803833,-1.3077278137207031
-0.8543537259101868,-0.8590433597564697,-1.2631248235702515
-0.26991763710975647,-0.6271483898162842,-1.3383138179779053
1.4992905855178833,0.9271271228790283,-1.3215961456298828
0.678691565990448,0.7265270352363586,-1.3408186435699463
0.4500077962875366,0.981195330619812,-1.3298964500427246
0.9850425720214844,1.0663237571716309,-1.309622049331665
-0.049670398235321045,-0.45875871181488037,-1.3260910511016846
1.042722463607788,0.6442903280258179,-1.3396852016448975
0.17149776220321655,0.6567171812057495,-1.343283772468567
-1.1521649360656738,-0.7078551054000854,-1.2990597486495972
0.260063111782074,0.38741716742515564,-1.3471394777297974
-1.0224530696868896,-0.8418664932250977,-1.2750859260559082
0.813020646572113,1.0569825172424316,-1.3505446910858154
-0.055103302001953125,-0.7614540457725525,-1.295301914215088
-0.961409330368042,-1.0214245319366455,-1.208021640777588
1.4436310529708862,1.093163251876831,-1.3401782512664795
-0.6108931303024292,-0.7423168420791626,-1.2867847681045532
-0.220353901386261,-0.7695024013519287,-1.2656326293945312
0.7071296572685242,1.1176236867904663,-1.3190832138061523
-0.6518110036849976,-0.8225091695785522,-1.2804685831069946
0.33731624484062195,0.6628720760345459,-1.3422093391418457
0.9596250057220459,0.9184061884880066,-1.3339314460754395
-0.5019729137420654,-0.7283724546432495,-1.3006772994995117
0.6076967716217041,1.168906331062317,-1.2992404699325562
0.974421501159668,0.8048025369644165,-1.3406411409378052
0.1719743013381958,0.8360910415649414,-1.343108057975769
-1.3217004537582397,-0.9178680181503296,-1.2484983205795288
0.9723571538925171,0.8689950704574585,-1.3513998985290527
-0.8489470481872559,-0.9649133682250977,-1.2310045957565308
-0.48959505558013916,-0.5532285571098328,-1.3369088172912598
0.21418261528015137,-0.7284698486328125,-1.2873501777648926
1.6112107038497925,0.6831704378128052,-1.3420753479003906
-0.7664205431938171,-0.7009732127189636,-1.3144497871398926
-1.6347209215164185,-0.9005533456802368,-1.2297496795654297
-0.023601174354553223,0.9432790279388428,-1.3516017198562622
1.5682746171951294,0.8969024419784546,-1.3473368883132935
0.19284111261367798,-0.774318516254425,-1.2911651134490967
1.1374245882034302,1.1274195909500122,-1.3370983600616455
0.7394417524337769,0.6923426389694214,-1.3415563106536865
-1.369584083557129,-0.8276721239089966,-1.2773053646087646
1.5644609928131104,0.9017937779426575,-1.3313241004943848
0.30290353298187256,-0.8310168981552124,-1.277130365371704
-0.16432678699493408,-0.7689685821533203,-1.2936421632766724
1.0387769937515259,0.9475184679031372,-1.3547744750976562
-0.5917712450027466,-0.45190107822418213,-1.3072683811187744
-0.11372172832489014,-0.8745030164718628,-1.2620794773101807
-0.7799417972564697,-0.7406882047653198,-1.2908194065093994
0.47337669134140015,0.6542661190032959,-1.3433246612548828
1.518115758895874,0.8829796314239502,-1.339103102684021
-0.9558804631233215,-0.8834190368652344,-1.2599718570709229
-0.56917405128479,-0.43195778131484985,-1.3406190872192383
0.5786563158035278,0.6943042874336243,-1.3406152725219727
0.7587723731994629,1.0419381856918335,-1.3482639789581299
-0.9446675181388855,-0.7969095706939697,-1.2731640338897705
-1.0508685111999512,-0.9462342262268066,-1.232338786125183
0.8602338433265686,1.014305591583252,-1.3459876775741577
0.874762773513794,0.175019770860672,-1.3650084733963013
0.47054529190063477,0.5323804020881653,-1.3475439548492432
-1.0390100479125977,-0.9463170766830444,-1.2389947175979614
-1.3459209203720093,-0.667137622833252,-1.2706676721572876
0.11741364002227783,-0.7311394214630127,-1.3000696897506714
1.1931408643722534,1.0467134714126587,-1.3469746112823486
1.1126564741134644,0.8413615226745605,-1.3369189500808716
0.983518123626709,0.8136837482452393,-1.3364205360412598
0.7291508913040161,0.8244746923446655,-1.3397775888442993
1.181101679801941,0.6771277785301208,-1.3412097692489624
0.8926976323127747,0.9335650205612183,-1.3463635444641113
-0.4852163791656494,-0.7140634059906006,-1.3036550283432007
1.6306540966033936,0.9802533388137817,-1.331587791442871
-0.2068558931350708,-0.7033052444458008,-1.292236566543579
-0.7649000287055969,-0.6118919253349304,-1.3406951427459717
1.6832358837127686,0.9738078713417053,-1.3561244010925293
-0.25289714336395264,-0.9165616035461426,-1.247757077217102
-0.7066729664802551,-0.6992157697677612,-1.3055448532104492
-1.5385527610778809,-0.6362606883049011,-1.3278863430023193
0.8668022751808167,0.6169226765632629,-1.3367149829864502
0.73028564453125,1.154460072517395,-1.317307949066162
-0.9560250043869019,-0.5753670930862427,-1.3261334896087646
-1.7918087244033813,-1.0040042400360107,-1.2157185077667236
-0.5956031084060669,-0.777563214302063,-1.2731505632400513
-0.17468535900115967,-0.6225947141647339,-1.3407337665557861
0.3689950406551361,0.4908716082572937,-1.3379884958267212
0.6629502773284912,0.7767252922058105,-1.3413197994232178
-1.048526644706726,-0.7640830874443054,-1.2962778806686401
0.8199590444564819,0.9725190997123718,-1.3277416229248047
0.7139051556587219,0.936014711856842,-1.3355214595794678
1.2027539014816284,0.5978490114212036,-1.3443723917007446
-1.2868021726608276,-0.9562971591949463,-1.2270185947418213
0.9958537220954895,0.913354754447937,-1.3415782451629639
1.3261910676956177,0.9597405195236206,-1.3401930332183838
-1.4071791172027588,-0.7906927466392517,-1.2759102582931519
0.8608818054199219,0.7275373935699463,-1.3410471677780151
-0.48406633734703064,-0.8037580251693726,-1.2878564596176147
1.4236466884613037,1.0363335609436035,-1.3503191471099854
1.1261123418807983,1.122652530670166,-1.3421279191970825
0.7116819620132446,0.6410006284713745,-1.3421458005905151
1.1963658332824707,0.8663690090179443,-1.3420281410217285
0.6710213422775269,0.9627867341041565,-1.350763201713562
-1.0315392017364502,-0.8091281652450562,-1.2865362167358398
-1.4403605461120605,-0.8395582437515259,-1.2653529644012451
-0.6384179592132568,-0.8906154632568359,-1.2520508766174316
-1.3194606304168701,-0.8963807821273804,-1.2373576164245605
0.9608352184295654,0.9470996856689453,-1.3491950035095215
-0.8071223497390747,-0.7107146382331848,-1.3134173154830933
-0.399749219417572,-0.5661806464195251,-1.3270798921585083
-0.3601866066455841,-0.7540955543518066,-1.301525354385376
0.574351966381073,0.917879581451416,-1.346417784690857
0.20614874362945557,0.7365046143531799,-1.3373870849609375
-0.7448529005050659,-0.8441280126571655,-1.2734029293060303
1.0188875198364258,0.8957316875457764,-1.3396309614181519
1.4202338457107544,0.9733547568321228,-1.3348922729492188
0.22283363342285156,-0.6836739182472229,-1.3207075595855713
0.7941220998764038,0.9285890460014343,-1.3513920307159424
-1.1786787509918213,-0.7064584493637085,-1.3174673318862915
1.7425909042358398,1.0337992906570435,-1.3503786325454712
1.1132816076278687,1.0593092441558838,-1.3224072456359863
-1.0475246906280518,-0.7968468070030212,-1.2883310317993164
1.2975385189056396,0.9400249719619751,-1.322350025177002
1.1725224256515503,0.9269453883171082,-1.3523900508880615
1.096544623374939,0.9365394115447998,-1.3223001956939697
-1.1722710132598877,-0.6131075620651245,-1.3340237140655518
1.1391515731811523,0.8694281578063965,-1.3407173156738281
1.0314486026763916,0.6574671864509583,-1.3422056436538696
1.4244414567947388,0.9976971745491028,-1.3359975814819336
-1.214195728302002,-0.6386870741844177,-1.3193368911743164
0.3878750801086426,0.9607686996459961,-1.3365280628204346
0.3226059675216675,0.8420455455780029,-1.3300213813781738
-2.1007516384124756,-0.8479924201965332,-1.273500919342041
-1.4155817031860352,-0.6589877605438232,-1.3173186779022217
0.9539259076118469,1.1308714151382446,-1.3474364280700684
0.4001048803329468,-0.26787614822387695,-1.387085199356079
1.5687370300292969,0.8315986394882202,-1.3349928855895996
-0.524982213973999,-0.7674196362495422,-1.2980635166168213
1.4021296501159668,1.198821783065796,-1.3243348598480225
-1.53314208984375,-0.8668191432952881,-1.2623337507247925
0.005393624305725098,0.7504363656044006,-1.34108567237854
-0.886342465877533,-0.9464617967605591,-1.2289341688156128
0.8265868425369263,1.032728672027588,-1.2836850881576538
-0.02759462594985962,0.8506123423576355,-1.3286007642745972
1.26211678981781,0.927763819694519,-1.3318310976028442
0.018287241458892822,-0.4929078221321106,-1.3595114946365356
0.5134599208831787,1.02597177028656,-1.3497403860092163
-0.8414168357849121,-0.7381447553634644,-1.2907277345657349
1.29404616355896,1.0166313648223877,-1.3572971820831299
0.955901026725769,0.9200780391693115,-1.3480554819107056
1.9542021751403809,0.9680847525596619,-1.3365254402160645
0.9786352515220642,0.636813759803772,-1.3398454189300537
0.7671423554420471,0.8259822130203247,-1.3327690362930298
1.7857227325439453,0.8719779849052429,-1.3476001024246216
0.6572244167327881,0.8808835744857788,-1.3385664224624634
-0.44639497995376587,-0.622093915939331,-1.3334956169128418
-1.7964348793029785,-0.9391742944717407,-1.2414803504943848
-0.20392262935638428,-0.7728445529937744,-1.2832907438278198
0.8184908628463745,0.7986828088760376,-1.3425103425979614
0.2769709825515747,-0.8029279708862305,-1.286813497543335
0.22533166408538818,0.7288929224014282,-1.3406230211257935
-1.4411100149154663,-0.6556709408760071,-1.3178372383117676
-0.12020933628082275,-0.5324315428733826,-1.2830803394317627
-0.36165887117385864,-0.7635688781738281,-1.2824077606201172
-0.43918806314468384,-0.6861244440078735,-1.2653796672821045
-0.22854962944984436,-0.6691746115684509,-1.3045450448989868
0.5315618515014648,-0.9335474967956543,-1.2408173084259033
-0.3367156386375427,-0.7653957605361938,-1.2980377674102783
-0.3228682279586792,0.8817975521087646,-1.3420002460479736
0.9649326801300049,0.4657018780708313,-1.3516337871551514
1.3964570760726929,1.08147394657135,-1.3244822025299072
-0.5757458806037903,-0.6561086177825928,-1.3251867294311523
1.153916597366333,0.874253511428833,-1.3368228673934937
-0.8153210878372192,-0.7021856307983398,-1.3072867393493652
-0.6920965909957886,-0.5420940518379211,-1.359133243560791
0.8891576528549194,0.9303675293922424,-1.3245298862457275
-0.46107444167137146,-0.8795597553253174,-1.260909080505371
0.9987571239471436,0.8492015600204468,-1.3424577713012695
1.2669403553009033,0.9834868311882019,-1.3396096229553223
-0.6100175976753235,-0.8273608684539795,-1.2717057466506958
-1.9882539510726929,-0.8086555004119873,-1.286574363708496
-0.7278861999511719,-0.9651598930358887,-1.230790615081787
0.7585117816925049,0.7519303560256958,-1.341173768043518
0.8075144290924072,0.40357011556625366,-1.3337829113006592
1.484481692314148,0.7200033664703369,-1.3400782346725464
1.0910671949386597,1.1320983171463013,-1.305422067642212
-1.281536340713501,-0.9027260541915894,-1.2507045269012451
-1.1279370784759521,-0.6291559934616089,-1.3227689266204834
0.862334132194519,0.9305822253227234,-1.3470115661621094
-0.3794500529766083,-0.7064249515533447,-1.3116567134857178
1.2399547100067139,1.055135726928711,-1.323164701461792
-1.344031810760498,-0.9195816516876221,-1.2485721111297607
0.6589739322662354,1.0227367877960205,-1.3460861444473267
-0.7551771402359009,-0.9498364925384521,-1.235128402709961
-0.8197683691978455,-0.7957140207290649,-1.2832818031311035
-0.5007255673408508,-0.7196642160415649,-1.2990715503692627
-0.5743672847747803,-0.8693017959594727,-1.2661466598510742
1.583828330039978,0.9661051630973816,-1.32234525680542
1.2261582612991333,0.7315046191215515,-1.334151029586792
1.1513850688934326,0.954658567905426,-1.3486738204956055
-0.7025588154792786,-0.5421314239501953,-1.3230019807815552
1.6168497800827026,0.8965591192245483,-1.3382034301757812
0.6115887761116028,0.6167345643043518,-1.3448935747146606
-0.886300265789032,-0.9215508699417114,-1.2449318170547485
0.483043909072876,0.9598413705825806,-1.3504551649093628
-0.6598860025405884,-0.7403744459152222,-1.2999628782272339
-0.5433245897293091,-0.8196096420288086,-1.265010952949524
1.6558067798614502,0.8309909105300903,-1.3414394855499268
0.14361178874969482,-0.6007543206214905,-1.305002212524414
1.188417673110962,1.0551632642745972,-1.3476834297180176
-1.5689139366149902,-0.840490460395813,-1.2609262466430664
-0.9276913404464722,-0.921872615814209,-1.2454142570495605
-0.6091419458389282,-0.8721044063568115,-1.2651082277297974
0.9796985387802124,1.1121606826782227,-1.359851598739624
-0.22552335262298584,-0.9317744970321655,-1.2367018461227417
-1.1610653400421143,-0.8989167213439941,-1.2530298233032227
0.8935412168502808,0.6917418241500854,-1.3413455486297607
-1.2824329137802124,-0.8053183555603027,-1.2818140983581543
1.7003685235977173,1.0148494243621826,-1.3449857234954834
-0.10257232189178467,-0.4806045889854431,-1.3556835651397705
-0.9544079899787903,-0.7424702644348145,-1.3015412092208862
0.9138079285621643,1.0176335573196411,-1.3546550273895264
-0.9042670726776123,-0.6010674238204956,-1.3084396123886108
-1.0014657974243164,-0.7836706638336182,-1.2789661884307861
0.08182764053344727,0.9569000005722046,-1.348106026649475
-1.255688190460205,-0.6222563982009888,-1.3338954448699951
-0.8391178250312805,-0.8881441354751587,-1.2596380710601807
0.4810599088668823,1.051056981086731,-1.345831036567688
-0.7141398787498474,-0.6448009610176086,-1.3171916007995605
1.928072214126587,0.8888273239135742,-1.3376286029815674
1.4690080881118774,0.9884791374206543,-1.325831413269043
1.5053362846374512,0.8337616920471191,-1.3337123394012451
-0.6989848613739014,-0.6209074258804321,-1.3260586261749268
0.9968239665031433,0.9567447304725647,-1.3448591232299805
-1.4480310678482056,-1.0012507438659668,-1.217766284942627
-1.5292863845825195,-0.7476896643638611,-1.3058228492736816
0.7141551375389099,0.7954384684562683,-1.3425633907318115
-0.1994958519935608,-0.9398818016052246,-1.239631175994873
-0.46029502153396606,-1.078181266784668,-1.1901743412017822
1.6461482048034668,1.028938889503479,-1.3486144542694092
-0.9504150748252869,-1.0152918100357056,-1.2116646766662598
-0.8849972486495972,-0.524660587310791,-1.3440340757369995
-0.042983412742614746,0.3633667826652527,-1.3463692665100098
1.0542428493499756,0.9623914957046509,-1.3436342477798462
0.6136362552642822,0.9740579724311829,-1.3413641452789307
-0.7621493339538574,-0.73065185546875,-1.3000508546829224
0.3160661458969116,-0.6739569902420044,-1.3260595798492432
0.8602402210235596,0.49385255575180054,-1.3484442234039307
0.521237313747406,0.5834985971450806,-1.3453645706176758
1.3873472213745117,0.7515382170677185,-1.3405009508132935
1.0159298181533813,1.1286219358444214,-1.3180322647094727
1.3868224620819092,0.9074715375900269,-1.3440775871276855
-0.5062532424926758,-0.21326272189617157,-1.3389310836791992
1.0653653144836426,0.7647116780281067,-1.3368138074874878
-0.8385443687438965,-0.8060507774353027,-1.28754460811615
-0.3935272991657257,-0.7091718912124634,-1.3015180826187134
-0.8956153988838196,-0.937258243560791,-1.2421914339065552
0.8060563802719116,-0.8174375295639038,-1.2789945602416992
0.4894503057003021,0.5275046229362488,-1.3472341299057007
-0.5661110877990723,-0.895948052406311,-1.2541491985321045
-0.13910436630249023,0.5857149362564087,-1.3430730104446411
1.6787458658218384,1.113317847251892,-1.3530791997909546
0.717898964881897,0.8276840448379517,-1.3342928886413574
0.20080500841140747,1.0108742713928223,-1.346150517463684
1.886234164237976,0.9607850313186646,-1.3233072757720947
-1.0940227508544922,-0.6509434580802917,-1.309532880783081
1.186650037765503,0.9724626541137695,-1.3357387781143188
-0.14104878902435303,-0.21153663098812103,-1.3700287342071533
1.4297369718551636,0.8161753416061401,-1.3420562744140625
1.3536720275878906,1.0669565200805664,-1.3491966724395752
-0.029592573642730713,-0.737362265586853,-1.308967113494873
-1.6936086416244507,-0.7767000794410706,-1.2916538715362549
-0.944685161113739,-0.8970279693603516,-1.2552449703216553
-0.6801893711090088,-0.5152785181999207,-1.337970495223999
-1.5007717609405518,-0.8750731945037842,-1.2642487287521362
0.12135910987854004,1.0348241329193115,-1.360199213027954
0.9208633303642273,0.7354040741920471,-1.3411543369293213
0.8794546127319336,0.4960290789604187,-1.3397773504257202
1.7699739933013916,1.0038938522338867,-1.3509912490844727
1.0568211078643799,0.9298306703567505,-1.3344240188598633
-0.5707484483718872,-0.9344239234924316,-1.2180445194244385
2.062770128250122,0.8956104516983032,-1.3246943950653076
-0.5276052355766296,-0.6583042144775391,-1.2900725603103638
1.2749584913253784,1.150099754333496,-1.3094375133514404
0.11315733194351196,0.8101003170013428,-1.326467752456665
-0.9599279761314392,-1.0008338689804077,-1.2189793586730957
0.058009982109069824,0.9713351130485535,-1.361788034439087
0.8867888450622559,1.0837739706039429,-1.3643949031829834
1.2459508180618286,0.7537222504615784,-1.3396270275115967
0.684893012046814,1.1291530132293701,-1.3728512525558472
0.8873959183692932,0.9501189589500427,-1.3415406942367554
-0.7556793093681335,-0.7687591910362244,-1.2978299856185913
-1.8079123497009277,-0.8886275291442871,-1.259537696838379
1.6084232330322266,0.9577702879905701,-1.3351494073867798
1.5488719940185547,0.7765406370162964,-1.3341717720031738
1.0140371322631836,0.9998542070388794,-1.3453257083892822
-0.3838658928871155,-0.9382349252700806,-1.2403640747070312
-0.9162830114364624,-0.8041449785232544,-1.2877237796783447
-1.1991982460021973,-0.7627329230308533,-1.2993168830871582
-0.685228705406189,-0.8272064924240112,-1.2805370092391968
0.7403351664543152,0.8527175188064575,-1.3413541316986084
0.02527785301208496,-0.6423347592353821,-1.3319602012634277
0.6528457999229431,1.0110373497009277,-1.3246257305145264
0.678979218006134,0.6349690556526184,-1.3352479934692383
0.024972975254058838,0.9682105779647827,-1.3411660194396973
1.4735348224639893,0.8796045184135437,-1.3491438627243042
-1.543985366821289,-0.7572476863861084,-1.2946419715881348
-0.448921263217926,-0.8024709224700928,-1.2860746383666992
0.7785583734512329,0.8917587995529175,-1.343980312347412
1.7269490957260132,0.9535226225852966,-1.3397572040557861
1.2589224576950073,1.1035724878311157,-1.3683594465255737
-0.4563221037387848,-0.7286760210990906,-1.3117268085479736
-0.5333034992218018,-0.9616167545318604,-1.2334387302398682
-0.4694916307926178,-0.894850492477417,-1.2562611103057861
0.3528796434402466,0.9668058753013611,-1.3354382514953613
-0.8470868468284607,-0.6758772134780884,-1.3122639656066895
-1.6156060695648193,-0.9643323421478271,-1.2270087003707886
-0.6708369255065918,-0.7411062717437744,-1.2916415929794312
-0.8872832655906677,-0.8329036235809326,-1.2752654552459717
-0.07683169841766357,0.7259509563446045,-1.3381290435791016
2.102579116821289,1.0182210206985474,-1.3640496730804443
1.3329393863677979,0.8494338989257812,-1.3468601703643799
-0.812468409538269,-0.7268015146255493,-1.2699611186981201
-0.10468566417694092,-0.8814569711685181,-1.2594959735870361
0.039501309394836426,0.9242289066314697,-1.3372108936309814
-1.0774694681167603,-0.47391217947006226,-1.3400652408599854
1.3144326210021973,0.9852985143661499,-1.3502994775772095
0.3559844493865967,0.7368614077568054,-1.3401134014129639
1.1978790760040283,0.7358434200286865,-1.338708758354187
-1.1540939807891846,-0.7156338691711426,-1.305316686630249
-1.0993719100952148,-0.7797309160232544,-1.275622010231018
1.0235897302627563,1.0104280710220337,-1.3421988487243652
1.5139739513397217,0.8096763491630554,-1.332540512084961
0.9861225485801697,0.9896553754806519,-1.336891531944275
-0.4411389231681824,-0.6985876560211182,-1.3056930303573608
0.9953759908676147,0.8792892694473267,-1.3517546653747559
1.1995201110839844,1.0175708532333374,-1.3381850719451904
-1.505440354347229,-0.811744213104248,-1.283919334411621
-0.6938616037368774,-0.7474348545074463,-1.3021796941757202
-1.9190675020217896,-0.8950186967849731,-1.256750464439392
1.536635160446167,0.8113836050033569,-1.3434381484985352
-1.123016119003296,-0.8330533504486084,-1.2695378065109253
-0.8304430246353149,-0.8583686351776123,-1.2699599266052246
0.985477089881897,0.9520927667617798,-1.3497200012207031
-0.03179800510406494,-0.6158831119537354,-1.3084256649017334
0.4957507252693176,0.8462285995483398,-1.3422179222106934
-0.6827502846717834,-0.9768145084381104,-1.2279043197631836
1.2656941413879395,1.0437440872192383,-1.332956314086914
1.3181493282318115,0.9421311616897583,-1.3588473796844482
0.18411076068878174,-0.6312321424484253,-1.2988600730895996
1.0538508892059326,1.0175132751464844,-1.3412151336669922
0.5868071913719177,0.9959287643432617,-1.3502768278121948
-1.0894569158554077,-0.9030256271362305,-1.2543952465057373
1.9042727947235107,1.0809299945831299,-1.3380966186523438
0.4456443786621094,0.24128933250904083,-1.353757381439209
1.2019848823547363,0.8197416663169861,-1.3446400165557861
1.0499989986419678,0.9849475026130676,-1.3225352764129639
1.4623676538467407,0.8316363096237183,-1.3417673110961914
-1.060076117515564,-0.8222534656524658,-1.2785682678222656
0.4348529577255249,0.9993683099746704,-1.3228306770324707
-0.5260148048400879,-0.6160547137260437,-1.323634147644043
1.7224138975143433,0.957473635673523,-1.337494969367981
