,layer_id,name,D,M,N,Q,W_scale,alpha,alpha_weighted,bulk_max,bulk_min,entropy,has_esd,lambda_max,layer_type,log_alpha_norm,log_norm,log_spectral_norm,longname,matrix_rank,mp_softrank,norm,num_evals,num_pl_spikes,num_spikes,rank_loss,rf,sigma,sigma_mp,spectral_norm,stable_rank,status,sv_max,sv_min,warning,weak_rank_loss,xmax,xmin
27,52,Linear,0.018534746153469783,896,4864,5.428571428571429,0.9123692710506742,5.07278377194286,5.092770211431906,2.458025795012469,0.3920790104741235,1.0205114090658665,True,10.091133117675781,dense,5.2312370150556795,3.031966710371938,1.0039399352283827,model.layers.3.mlp.down_proj,896,0.24358273410415662,1076.3827033638954,896,167,35,0,1,0.31516147038173986,1.000856026218381,10.091133117675781,106.66618810909225,success,3.17665433883667,0.35149630904197693,,0,10.091133117675781,1.7629867792129517
28,58,Linear,0.05216496799102366,896,896,1.0,1.4982836652369407,6.812091973042432,5.377733673016965,1.832718450247125,0.0,0.904836122539873,True,6.157995700836182,dense,5.708994044320573,2.601119920205738,0.7894393813674757,model.layers.4.self_attn.q_proj,896,0.2976160652399065,399.1350989164911,896,22,63,1,1,1.2391421721773397,1.0141727215723737,6.157995700836182,64.81574822507481,success,2.4815309047698975,0.00017370894784107804,under-trained,2,6.157995700836182,3.087977170944214
29,59,Linear,0.055936595694264346,128,896,7.0,1.1522294789547043,8.602396263960216,3.462186986753152,0.27089257620972135,0.055201571500812514,0.9513347729389718,True,2.52620005607605,dense,3.58574287486063,1.9841320053645317,0.40246774044320677,model.layers.4.self_attn.k_proj,128,0.10723322389221193,96.4122027438134,128,16,94,0,1,1.900599065990054,0.4352106487953948,2.52620005607605,38.16491196408673,success,1.589402437210083,0.07656250894069672,under-trained,0,2.52620005607605,1.3912086486816406
30,60,Linear,0.06562271129342134,128,896,7.0,2.311194491812059,6.510916177860005,-1.8527934152154748,0.35726871220834494,0.07280300788569347,0.9766453029933656,True,0.5193172693252563,dense,-1.3425859622962721,1.379536982050422,-0.28456723517894333,model.layers.4.self_attn.v_proj,128,0.6879584664545058,23.96276794373989,128,25,4,0,1,1.102183235572001,1.0025267405145453,0.5193172693252563,46.142828977889515,success,0.7206367254257202,0.19079002737998962,under-trained,0,0.5193172693252563,0.2784995138645172
31,61,Linear,0.07022456445624564,896,896,1.0,2.0971783097872128,3.6385614155354378,2.1119888581472126,0.9315269800870426,0.0,0.9004119957396778,True,3.8058013916015625,dense,2.825263276906963,2.309037294974174,0.5804461205820872,model.layers.4.self_attn.o_proj,896,0.24476500064945225,203.72170159030853,896,39,52,1,1,0.422507968171027,1.0120525901081634,3.8058013916015625,53.529251957254154,success,1.9508463144302368,0.00017009505245368928,,2,3.8058013916015625,1.175694465637207
32,63,Linear,0.030893652266511196,896,4864,5.428571428571429,0.6625387815133762,4.6912977568702825,7.455620362289616,4.216958786430006,0.6726459224099602,1.0184229488366763,True,38.836917877197266,dense,7.462697868319008,3.3098854003559475,1.5892447567138657,model.layers.4.mlp.gate_proj,896,0.10858119070529937,2041.1992512643337,896,158,54,0,1,0.29366388185396863,0.9519600510890996,38.836917877197266,52.5582194168607,success,6.231927394866943,0.15271669626235962,,0,38.836917877197266,3.334846258163452
33,64,Linear,0.07299568144281476,896,4864,5.428571428571429,0.8492904786925844,8.577578719492926,8.326627222176645,2.8262735215724004,0.4508181028513991,1.029119111407249,True,9.348529815673828,dense,8.328592639729415,3.09419549909874,0.9707433174881879,model.layers.4.mlp.up_proj,896,0.3023227798700332,1242.2113673109561,896,102,7,0,1,0.7502920950818256,0.9990128877718292,9.348529815673828,132.87772428433115,success,3.0575366020202637,0.1285831332206726,under-trained,0,9.348529815673828,2.2646453380584717
34,65,Linear,0.01917571795035397,896,4864,5.428571428571429,0.865205719921971,5.364994241260909,5.940116295422091,2.5924408332057376,0.4135195158075473,1.0233643918536952,True,12.799676895141602,dense,5.971875592685943,3.0780692458202563,1.1071990068019184,model.layers.4.mlp.down_proj,896,0.20253955271244037,1196.9313600882888,896,67,43,0,1,0.5332689210733174,0.974723752582793,12.799676895141602,93.51262300555496,success,3.5776636600494385,0.32264798879623413,,0,12.799676895141602,2.4502174854278564
35,71,Linear,0.10354642028430733,896,896,1.0,1.5173445165471855,6.081430707153869,4.450901796571141,1.8031065492468616,0.0,0.9047645595383694,True,5.393665313720703,dense,5.09098108722254,2.5901396105829106,0.7318839942277626,model.layers.5.self_attn.q_proj,896,0.33430078515624984,389.1702295920222,896,18,54,1,1,1.1977047037193516,1.018743613790114,5.393665313720703,72.15320324048093,success,2.3224265575408936,5.376138142310083e-05,under-trained,3,5.393665313720703,3.1736369132995605
36,72,Linear,0.11873193148450656,128,896,7.0,1.1994805057219717,4.922366661903299,2.263722208345547,0.30148907163330263,0.06143642168914521,0.9341765749011859,True,2.883267402648926,dense,2.7161976456003254,1.9492235814656367,0.4598849219960889,model.layers.5.self_attn.k_proj,128,0.10456507480239867,88.96590100973845,128,24,80,0,1,0.8006497421472354,0.47795934873247325,2.883267402648926,30.855931339564055,success,1.6980186700820923,0.06440725922584534,,0,2.883267402648926,1.2593294382095337
37,73,Linear,0.09076511992630748,128,896,7.0,2.0959041870637125,12.550156281202112,-4.613603500361133,0.44876166688517743,0.09144713224701854,0.9879336679236109,True,0.4289303421974182,dense,-4.053649914917211,1.4644671191128693,-0.367613231021791,model.layers.5.self_attn.v_proj,128,1.046234371264488,29.138495158404112,128,19,0,0,1,2.649787579571661,1.0189228011941514,0.4289303421974182,67.93293057592301,success,0.6549277305603027,0.18762637674808502,under-trained,0,0.4289303421974182,0.32837048172950745
38,74,Linear,0.0642652875286856,896,896,1.0,2.0856590506136437,4.119137951876392,1.424293339757516,0.954835941776382,0.0,0.9380896919186736,True,2.217045545578003,dense,2.250403330770739,2.313821380905245,0.34577461507661017,model.layers.5.self_attn.o_proj,896,0.43067944349670456,205.97825799859538,896,84,34,1,1,0.34032585160674034,1.0190082446991457,2.217045545578003,92.90664254030698,success,1.488974690437317,0.00015344210260082036,,2,2.217045545578003,0.7134016752243042
39,76,Linear,0.01943307291723828,896,4864,5.428571428571429,0.6976503595450064,4.9597367387753195,7.513736593284642,3.7673535149666435,0.6009295106875961,1.0185032864064956,True,32.73004913330078,dense,7.519044356183971,3.265032364886729,1.514946657257451,model.layers.5.mlp.gate_proj,896,0.1151038148345948,1840.909186258912,896,106,63,0,1,0.3846036313029127,0.9474662537231817,32.73004913330078,56.24523137015098,success,5.721018314361572,0.4655199646949768,,0,32.73004913330078,3.455568790435791
40,77,Linear,0.04798724493719764,896,4864,5.428571428571429,0.8297248076584912,10.86558574155081,7.481241451192159,3.015493752094994,0.4810005691605485,1.0294717930842403,True,4.88119649887085,dense,7.604446533502801,3.114439859446602,0.6885262910938463,model.layers.5.mlp.up_proj,896,0.6177775782623293,1301.4870748072863,896,65,8,0,1,1.223675309020334,1.008140431097374,4.88119649887085,266.63279691943455,success,2.2093429565429688,0.3631250560283661,under-trained,0,4.88119649887085,2.582127571105957
41,78,Linear,0.025225667613976183,896,4864,5.428571428571429,0.8416932874305234,5.8691912367783035,6.271313369359842,2.861267292502962,0.4563999495134854,1.020707569510176,True,11.708845138549805,dense,6.309768383693412,3.102000282347295,1.0685140620502716,model.layers.5.mlp.down_proj,896,0.2443680191040039,1264.737169712782,896,54,45,0,1,0.6626129994521217,0.9961868843545165,11.708845138549805,108.01553481553908,success,3.421818971633911,0.384574294090271,,0,11.708845138549805,2.866460084915161
42,84,Linear,0.07035688752028246,896,896,1.0,1.5489858802781982,2.891404412598517,2.2817332297619712,1.7053860834913435,0.0,0.9203800133030372,True,6.153802871704102,dense,3.176941835008649,2.5722130916972485,0.789143580130103,model.layers.6.self_attn.q_proj,896,0.27712718769931777,373.4333423142716,896,92,45,1,1,0.19719254141897277,1.0114136735190833,6.153802871704102,60.683344933156924,success,2.4806859493255615,2.6283027182216756e-05,,3,6.153802871704102,1.1285011768341064
43,85,Linear,0.07474506409021486,128,896,7.0,1.26493608387711,4.591138020051606,2.6411479344238393,0.3000567643992242,0.06114455097308725,0.9358836613703717,True,3.760718822479248,dense,2.7639596812102876,1.9030728065621687,0.5752708637572503,model.layers.6.self_attn.k_proj,128,0.07978707756763698,79.99683531047776,128,29,77,0,1,0.6668575890739514,0.5028428414464697,3.760718822479248,21.271687431750074,success,1.939257264137268,0.07187885791063309,,0,3.760718822479248,1.0145676136016846
44,86,Linear,0.1256764181665747,128,896,7.0,1.87499749903043,19.91472686124172,-7.349117662474718,0.45226928420519247,0.09216190262204127,0.9998494904871591,True,0.4275340437889099,dense,-6.6590902197315165,1.5612085840889351,-0.369029297448094,model.layers.6.self_attn.v_proj,128,1.057855604192529,36.408986017107964,128,15,0,0,1,4.883761475443418,0.9150845417295204,0.4275340437889099,85.16043703664565,success,0.653860867023468,0.3491140305995941,under-trained,0,0.4275340437889099,0.37476617097854614
45,87,Linear,0.059977339150606324,896,896,1.0,1.9875687540574392,6.30310411926199,2.359155759749477,1.054161241022889,0.0,0.9439916164272353,True,2.36747145652771,dense,2.716953586749327,2.3556636882214135,0.37428475162579145,model.layers.6.self_attn.o_proj,896,0.44526882810616514,226.81077796273146,896,32,28,0,1,0.9374652210171166,1.0203418200805268,2.36747145652771,95.80296199025231,success,1.5386589765548706,0.00025505266967229545,under-trained,2,2.36747145652771,1.0698615312576294
46,89,Linear,0.02184029645397423,896,4864,5.428571428571429,0.6795304432768153,4.338041827938973,6.803601086592518,3.782761504135653,0.603387234751778,1.0137980819964825,True,37.01328659057617,dense,6.8206932498479205,3.2878901734678028,1.5683576499364795,model.layers.6.mlp.gate_proj,896,0.10220009765624999,1940.3951188474894,896,99,85,0,1,0.3354858265995652,0.9247431844776808,37.01328659057617,52.42428591417026,success,6.083854675292969,0.26090383529663086,,0,37.01328659057617,3.8004446029663086
47,90,Linear,0.07204823863544196,896,4864,5.428571428571429,0.8365310491923142,14.040423350477997,8.537849725535509,2.9246898945215314,0.466516471110448,1.0286958499998906,True,4.055931568145752,dense,8.850233705048332,3.107343879393721,0.6080906189516603,model.layers.6.mlp.up_proj,896,0.7210895562171948,1280.3947342410684,896,24,15,0,1,2.6618652698788416,1.0009899521947245,4.055931568145752,315.68450126155005,success,2.013934373855591,0.1872275471687317,under-trained,0,4.055931568145752,2.9341301918029785
48,91,Linear,0.04406596708936661,896,4864,5.428571428571429,0.8578892604784892,5.874416889353014,6.893729058898796,2.801986370134604,0.4469440660848654,1.0168965173349351,True,14.911356925964355,dense,6.901274381492057,3.085445547407686,1.1735171658302317,model.layers.6.mlp.down_proj,896,0.1879095500192644,1217.4343392550945,896,68,50,0,1,0.5911098734734457,1.004782311571742,14.911356925964355,81.64477218939348,success,3.861522674560547,0.33729079365730286,,0,14.911356925964355,2.7198405265808105
49,97,Linear,0.08090568649137697,896,896,1.0,1.5702617555487655,7.359328544282302,5.604713481745335,1.6696549259150464,0.0,0.9084817859811705,True,5.775365352630615,dense,5.810579684200909,2.560363902913693,0.7615794631291214,model.layers.7.self_attn.q_proj,896,0.2890994463500975,363.3824116937753,896,17,56,1,1,1.5423637232989016,1.014507867319416,5.775365352630615,62.919380767531635,success,2.4031989574432373,0.00019099292694590986,under-trained,2,5.775365352630615,3.0725183486938477
50,98,Linear,0.10844079479151092,128,896,7.0,1.2798453954812938,10.285920116842298,3.6554068008168894,0.31574886309854505,0.06434223368727779,0.9302460966203924,True,2.266624927520752,dense,3.856287030286892,1.8928949490156597,0.3553796606714337,model.layers.7.self_attn.k_proj,128,0.13930353419518468,78.14387604175135,128,11,71,0,1,2.7998102600708252,0.5219037140063457,2.266624927520752,34.47587428027874,success,1.5055314302444458,0.08496115356683731,under-trained,0,2.266624927520752,1.5319100618362427
51,99,Linear,0.07158260544072137,128,896,7.0,1.9842392821040136,18.197792020656912,-6.133010507029231,0.48201006217098225,0.09822237760566475,0.997952769256461,True,0.46023592352867126,dense,-6.017288623798042,1.5120218833751788,-0.3370194856643844,model.layers.7.self_attn.v_proj,128,1.0473108193627447,32.51036784052849,128,12,0,0,1,4.964574926296733,0.9997331077753053,0.46023592352867126,70.63848382644383,success,0.6784068942070007,0.21495741605758667,under-trained,0,0.46023592352867126,0.355435311794281
52,100,Linear,0.05927880805122099,896,896,1.0,2.032335104484663,9.696107558928734,3.002646297146346,1.0149569299925303,0.0,0.9368809082536511,True,2.040212631225586,dense,3.181395991908864,2.3363173720942703,0.309675432012028,model.layers.7.self_attn.o_proj,896,0.49747605443596854,216.9288790458252,896,14,35,0,1,2.324132506003315,1.0237387204286572,2.040212631225586,106.32660327934192,success,1.428360104560852,0.00029906039708293974,under-trained,3,2.040212631225586,1.2698975801467896
