,layer_id,name,D,M,N,Q,W_scale,alpha,alpha_weighted,bulk_max,bulk_min,entropy,has_esd,lambda_max,layer_type,log_alpha_norm,log_norm,log_spectral_norm,longname,matrix_rank,mp_softrank,norm,num_evals,num_pl_spikes,num_spikes,rank_loss,rf,sigma,sigma_mp,spectral_norm,stable_rank,status,sv_max,sv_min,warning,weak_rank_loss,xmax,xmin
10,22,Linear,0.021489666086843884,896,896,1.0,2.5809868489966075,3.449444842586442,2.6479613471194825,0.6180129637460342,0.0,0.8994720479552598,True,5.856640338897705,dense,2.730797743728263,2.128736426318483,0.7676485544653626,model.layers.1.self_attn.o_proj,896,0.1055234619140625,134.50437980993604,896,106,38,1,1,0.23791111462281256,1.014505926890707,5.856640338897705,22.966132804264277,success,2.4200496673583984,3.890588413923979e-05,,5,5.856640338897705,0.43266284465789795
11,24,Linear,0.04560695740494436,896,4864,5.428571428571429,0.644464649370732,3.1121906789912,4.5306714621203215,4.033223667099377,0.6433383846604905,1.0105294685956565,True,28.56157112121582,dense,4.996638398872397,3.3339098094307773,1.4557820935280592,model.layers.1.mlp.gate_proj,896,0.14121154785156265,2157.2963537462056,896,397,78,0,1,0.1060078114181011,0.9055928695629378,28.56157112121582,75.53143153752296,success,5.344302654266357,0.1987244039773941,,0,28.56157112121582,2.0673162937164307
12,25,Linear,0.05101363700761885,896,4864,5.428571428571429,0.9110641677749091,12.686133851815116,7.074963109206249,2.4536091185104723,0.3913745076344866,1.0300450996482176,True,3.611541509628296,dense,7.292574686360426,3.0332100773864883,0.5576926108338335,model.layers.1.mlp.up_proj,896,0.6793800132074354,1079.4687577299774,896,37,12,0,1,1.9211885707532594,0.9985260406037576,3.611541509628296,298.8941854474428,success,1.9004056453704834,0.17791639268398285,under-trained,0,3.611541509628296,2.3225162029266357
13,26,Linear,0.017860858100053667,896,4864,5.428571428571429,0.9117905200064064,5.4758215330357665,6.180966876524038,2.3525164468883886,0.37524924371895013,1.0218494593040999,True,13.45161247253418,dense,6.193319693528997,3.032517864705209,1.1287743472343121,model.layers.1.mlp.down_proj,896,0.17488731939697283,1077.7495860159397,896,132,39,0,1,0.3895702604734521,0.9785187398768416,13.45161247253418,80.12047538661363,success,3.6676440238952637,0.3120240867137909,,0,13.45161247253418,1.8817154169082642
14,32,Linear,0.06603315666613074,896,896,1.0,1.447414077685056,2.545859344710011,2.5444883654177435,1.9370013017617258,0.0,0.9002179837959806,True,9.987607955932617,dense,3.3448080457980103,2.6311224250632557,0.9994614866311777,model.layers.2.self_attn.q_proj,896,0.1939404620513915,427.68343060713187,896,109,48,0,1,0.1480664713617993,1.0072279134447006,9.987607955932617,42.82140753763656,success,3.1603176593780518,0.0006924125482328236,,1,9.987607955932617,1.0894843339920044
15,33,Linear,0.08504314778916788,128,896,7.0,1.1466879807274373,7.327188733761165,3.974499397077321,0.4747260329974529,0.09673806281615467,0.9292534149572034,True,3.486837387084961,dense,4.16979873937616,1.9883194488982887,0.5424316939952966,model.layers.2.self_attn.k_proj,128,0.13614802765274056,97.34629992581904,128,10,63,0,1,2.0008327584441985,0.5733618118178312,3.486837387084961,27.918221906872965,success,1.8673075437545776,0.09285889565944672,under-trained,0,3.486837387084961,2.0219662189483643
16,34,Linear,0.12057383625965151,128,896,7.0,2.3445089419539538,6.252223907621127,-2.791459814370625,0.34956054351067434,0.07123226338077443,0.9882767356544624,True,0.3577052354812622,dense,-1.746540629704531,1.367106182694674,-0.44647470334003625,model.layers.2.self_attn.v_proj,128,0.9772307163476938,23.286605332046747,128,41,0,0,1,0.8202595659344659,1.0059469444427322,0.3577052354812622,65.09998463040829,success,0.5980846285820007,0.23102442920207977,under-trained,0,0.3577052354812622,0.22385020554065704
17,35,Linear,0.06807138441568822,896,896,1.0,2.090824500837064,6.2351155618731955,3.5808947314942166,0.947103221966,0.0,0.9000348755700857,True,3.752415180206299,dense,3.7189644893065035,2.311672848394788,0.5743108842105278,model.layers.2.self_attn.o_proj,896,0.25239830255508416,204.9617631646082,896,22,65,1,1,1.1161303879957694,1.017387135883025,3.752415180206299,54.62129144071416,success,1.93711519241333,7.61239934945479e-05,under-trained,3,3.752415180206299,1.5542832612991333
18,37,Linear,0.013282449379948158,896,4864,5.428571428571429,0.6429020015975795,4.046917463428601,6.4456811261669875,4.451218224496613,0.7100125801796819,1.017113947447189,True,39.150604248046875,dense,6.481434533434596,3.336018453888309,1.5927384693203313,model.layers.2.mlp.gate_proj,896,0.11369475158786786,2167.796216096729,896,187,61,0,1,0.22281267195967208,0.9490562680334187,39.150604248046875,55.37069625700285,success,6.257044315338135,0.17843739688396454,,0,39.150604248046875,3.2255449295043945
19,38,Linear,0.0935926232270694,896,4864,5.428571428571429,0.8867226269303241,7.492741533061094,8.548837210502874,2.6132826245034884,0.41684398413701373,1.028586666185293,True,13.834044456481934,dense,8.548979105910426,3.0567324282449886,1.1409491669747112,model.layers.2.mlp.up_proj,896,0.1889022861480712,1139.5474883560091,896,148,3,0,1,0.5337000664353384,1.0029717988153977,13.834044456481934,82.37269237790217,success,3.719414472579956,0.1541762351989746,under-trained,0,13.834044456481934,1.8907302618026733
20,39,Linear,0.02843603261575589,896,4864,5.428571428571429,0.9015302690797815,5.880653273512779,6.439277457643021,2.4371884710492955,0.3887552547279524,1.0213486629524462,True,12.444961547851562,dense,6.448065780804604,3.0423473839875816,1.094993559073846,model.layers.2.mlp.down_proj,896,0.19583736451721218,1102.4207625985146,896,89,42,0,1,0.5173482122969647,0.9847650143949187,12.444961547851562,88.58370179446887,success,3.5277416706085205,0.31708836555480957,,0,12.444961547851562,2.1757619380950928
21,45,Linear,0.058843737960067255,896,896,1.0,1.4785348962867364,4.65571312130143,3.591588621252924,1.8898041531016672,0.0,0.9316984494259023,True,5.907950401306152,dense,4.06991447718183,2.612644851314355,0.7714368406464343,model.layers.3.self_attn.q_proj,896,0.31987474923348413,409.8687915717248,896,37,42,0,1,0.6009955350208619,1.0162720534618468,5.907950401306152,69.37580103602586,success,2.4306275844573975,0.0006981577025726438,,2,5.907950401306152,2.1012752056121826
22,46,Linear,0.06262577521103718,128,896,7.0,1.0842379843221213,6.524258786564318,3.499177663623412,0.5123856606538504,0.10441221416373224,0.9536835328969379,True,3.4382176399230957,dense,3.6362322949293593,2.036960733778027,0.5363333641561577,model.layers.3.self_attn.k_proj,128,0.14902653476738928,108.88316434575245,128,22,75,0,1,1.1777759306292879,0.5632290945834079,3.4382176399230957,31.66849098830983,success,1.8542431592941284,0.0740000456571579,under-trained,0,3.4382176399230957,1.4718964099884033
23,47,Linear,0.0759018868205934,128,896,7.0,2.315168224811339,20.136609406822366,-9.434835302953786,0.35606847344100295,0.07255842729562896,0.9952835059455412,True,0.33998408913612366,dense,-9.298880654325702,1.37804486321387,-0.46854140696383695,model.layers.3.self_attn.v_proj,128,1.0473092265751278,23.880579598248005,128,11,0,0,1,5.769904832910491,1.0025621254031045,0.33998408913612366,70.24028582904255,success,0.5830815434455872,0.2336730808019638,under-trained,0,0.33998408913612366,0.27299806475639343
24,48,Linear,0.06407072889607723,896,896,1.0,2.081459936287177,5.752801197078168,2.5830255528809154,0.9570477797444167,0.0,0.9405219100777382,True,2.8119208812713623,dense,2.7460057157349285,2.3155718975608552,0.4490030968205241,model.layers.3.self_attn.o_proj,896,0.3403537368774415,206.81017283428645,896,30,32,0,1,0.8677388089924231,1.0181338352453033,2.8119208812713623,73.5476500109707,success,1.6768783330917358,0.0003787271270994097,,2,2.8119208812713623,1.0359325408935547
25,50,Linear,0.017040118095175583,896,4864,5.428571428571429,0.6220553704456359,4.816983410256805,8.115740971375606,4.885441512532105,0.7792754160063956,1.0183396204837414,True,48.39696502685547,dense,8.118683604692192,3.364649921924449,1.684818127896134,model.layers.3.mlp.gate_proj,896,0.10094520410156244,2315.52738661319,896,110,52,0,1,0.36393508854509243,0.962030173788224,48.39696502685547,47.84447506839126,success,6.956792831420898,0.14653606712818146,,0,48.39696502685547,4.201267242431641
26,51,Linear,0.050817552113839204,896,4864,5.428571428571429,0.9008080020538691,18.286480911591447,9.201551986854795,2.569748860000539,0.40989992547694454,1.031588548589584,True,3.185581922531128,dense,9.343945749844746,3.043043538767469,0.5031887781657383,model.layers.3.mlp.up_proj,896,0.8066811409950261,1104.1893112277612,896,26,2,0,1,3.3901578265213073,1.0103813405669637,3.185581922531128,346.6209119966437,success,1.7848198413848877,0.12414625287055969,under-trained,0,3.185581922531128,2.3310768604278564
27,52,Linear,0.018931720697582755,896,4864,5.428571428571429,0.9123720642706217,5.072428419824168,5.091931654322562,2.457488256058004,0.39199326778509824,1.0205117936719827,True,10.088926315307617,dense,5.230517051969562,3.03196405118954,1.0038449501667035,model.layers.3.mlp.down_proj,896,0.2435827341041566,1076.3761126995087,896,167,35,0,1,0.3151339724092224,1.0007496467850352,10.088926315307617,106.68886649180462,success,3.176306962966919,0.3514612913131714,,0,10.088926315307617,1.7629703283309937
28,58,Linear,0.05208712181829389,896,896,1.0,1.4982821239479427,6.809403302798964,5.37535075321812,1.8329179574735315,0.0,0.9048377815019137,True,6.157453536987305,dense,5.7068787150517695,2.6011208137263266,0.7894011434171646,model.layers.4.self_attn.q_proj,896,0.29767467126846314,399.13592010075706,896,22,63,1,1,1.2385689457553883,1.0142268774592071,6.157453536987305,64.8215886166548,success,2.481421709060669,0.00011298542813165113,under-trained,2,6.157453536987305,3.0876505374908447
29,59,Linear,0.055657913494764566,128,896,7.0,1.1522242187607756,8.226998190538954,3.3108285605647683,0.2708751241737148,0.05519801518403586,0.9513284935235489,True,2.5260071754455566,dense,3.455469111341895,1.9841359706829917,0.40243457988993125,model.layers.4.self_attn.k_proj,128,0.10723450305557257,96.41308303782716,128,19,94,0,1,1.6579870935637158,0.43519464274864544,2.5260071754455566,38.16817464931432,success,1.5893417596817017,0.076757051050663,under-trained,0,2.5260071754455566,1.3478634357452393
30,60,Linear,0.06512932970347907,128,896,7.0,2.3112492758170258,6.519105834601383,-1.8545095049714868,0.3573811754666735,0.07282592526749368,0.9766412303341231,True,0.5194299817085266,dense,-1.3457828957782079,1.3795163934680608,-0.2844729863301694,model.layers.4.self_attn.v_proj,128,0.6880256974985604,23.96163196861744,128,25,4,0,1,1.1038211669202767,1.002708286283215,0.5194299817085266,46.13062936760414,success,0.7207149267196655,0.19062629342079163,under-trained,0,0.5194299817085266,0.2785853147506714
31,61,Linear,0.07048906955526463,896,896,1.0,2.0971810996952236,3.6383543746206186,2.1114669370015164,0.9314703289439483,0.0,0.9004152200827064,True,3.8048338890075684,dense,2.8250512750838137,2.3090361394779126,0.5803357011428236,model.layers.4.self_attn.o_proj,896,0.2448123508453369,203.7211595632712,896,39,52,1,1,0.42247481509157486,1.012023161779896,3.8048338890075684,53.5427210506708,success,1.9505983591079712,7.298460695892572e-05,,2,3.8048338890075684,1.1756117343902588
32,63,Linear,0.030946554353460276,896,4864,5.428571428571429,0.6625340619466062,4.693248670661784,7.4590415437113355,4.217622341832801,0.672751765947587,1.0184213742097716,True,38.8430290222168,dense,7.466090223455024,3.309891587734446,1.5893130893189074,model.layers.4.mlp.gate_proj,896,0.1085811907052994,2041.2283323667943,896,158,54,0,1,0.2938190882217314,0.9520281637314572,38.8430290222168,52.55069915374741,success,6.232417583465576,0.15274234116077423,,0,38.8430290222168,3.3353939056396484
33,64,Linear,0.07299094597260103,896,4864,5.428571428571429,0.8492914504362948,8.5754542996442,8.32397830493619,2.8258283593980624,0.4507470951568627,1.0291194495602753,True,9.347057342529297,dense,8.325952679901707,3.0941945052746,0.970674907017061,model.layers.4.mlp.up_proj,896,0.3023227798700332,1242.2085246816278,896,102,7,0,1,0.7500817461724788,0.9989353511137182,9.347057342529297,132.89835283555544,success,3.057295799255371,0.12866558134555817,under-trained,0,9.347057342529297,2.2645392417907715
34,65,Linear,0.018883012560225038,896,4864,5.428571428571429,0.8652080251272359,5.367428495645203,5.9429047641498345,2.592544558390951,0.41353606098297324,1.0233636005784643,True,12.800189018249512,dense,5.974578657907567,3.07806693160395,1.1072163828491681,model.layers.4.mlp.down_proj,896,0.20253955271244065,1196.9249820411205,896,67,43,0,1,0.5335663125788684,0.9747458490932543,12.800189018249512,93.50838337892029,success,3.577735185623169,0.32275697588920593,,0,12.800189018249512,2.4505043029785156
35,71,Linear,0.10429752719631818,896,896,1.0,1.5173478503081264,6.081852710633617,4.450918749981385,1.8029072904513896,0.0,0.9047647346201395,True,5.393069267272949,dense,5.0911661599704,2.590137702206304,0.7318359982969205,model.layers.5.self_attn.q_proj,896,0.33430078515625017,389.1685195041407,896,18,54,1,1,1.197804170893423,1.0186895604255153,5.393069267272949,72.16086058188662,success,2.322298288345337,5.959809641353786e-05,under-trained,3,5.393069267272949,3.1736037731170654
36,72,Linear,0.11861146265395062,128,896,7.0,1.1995241465698252,4.9233491902667526,2.261097167066096,0.3010991770408906,0.061356970289915456,0.934182093888116,True,2.8791213035583496,dense,2.7154513261281257,1.9491919800606252,0.4592599630219581,model.layers.5.self_attn.k_proj,128,0.10458023309707638,88.95942764822394,128,24,80,0,1,0.8008502999095916,0.47766757156460815,2.8791213035583496,30.898117261776235,success,1.6967973709106445,0.06418918818235397,,0,2.8791213035583496,1.2593305110931396
37,73,Linear,0.08962489325216877,128,896,7.0,2.0958776238270427,12.592445401358328,-4.628604300120489,0.44879958139739035,0.09145485833787759,0.987930844018148,True,0.42897310853004456,dense,-4.070806301284832,1.464478127574309,-0.36756993201822485,model.layers.5.self_attn.v_proj,128,1.0462184516304176,29.139233767986298,128,19,0,0,1,2.6594893691070394,1.0189529288835752,0.42897310853004456,67.92787983339387,success,0.6549603939056396,0.18778952956199646,under-trained,0,0.42897310853004456,0.32851094007492065
38,74,Linear,0.0642125423094646,896,896,1.0,2.0856502945848248,4.2192895755191735,1.4587982912637005,0.9548646141645419,0.0,0.9380910593577113,True,2.2168943881988525,dense,2.264451942396447,2.313825027429331,0.34574500402338443,model.layers.5.self_attn.o_proj,896,0.43072174265384616,205.9799874882933,896,76,34,1,1,0.3692778402547902,1.019019266208663,2.2168943881988525,92.91375745492535,success,1.4889239072799683,0.00010084918903885409,,2,2.2168943881988525,0.744189977645874
39,76,Linear,0.019546057789182725,896,4864,5.428571428571429,0.6976520910091496,4.958754408303433,7.512121155253226,3.767130898259329,0.6008940011585685,1.0185032711787696,True,32.72811508178711,dense,7.517439200274103,3.2650302091811394,1.5149209936015748,model.layers.5.mlp.gate_proj,896,0.11510381483459468,1840.9000485688448,896,106,63,0,1,0.38450821893296205,0.9474406113432783,32.72811508178711,56.24827595382322,success,5.72084903717041,0.4654785096645355,,0,32.72811508178711,3.455399990081787
40,77,Linear,0.04893926620428257,896,4864,5.428571428571429,0.8297300026570607,10.860041461252882,7.47917457037608,3.0163170659847456,0.48113189572996784,1.0294719259039755,True,4.8830084800720215,dense,7.602177309850952,3.1144344211322874,0.6886874785018764,model.layers.5.mlp.up_proj,896,0.6177169419825085,1301.470777451992,896,65,8,0,1,1.2229876256850924,1.008284359871121,4.8830084800720215,266.5305175617463,success,2.2097530364990234,0.3631095886230469,under-trained,0,4.8830084800720215,2.5818662643432617
41,78,Linear,0.025564400316206215,896,4864,5.428571428571429,0.8416964784179175,5.9532864821950975,6.360974259712804,2.8610503252771364,0.4563653411316778,1.0207084468787957,True,11.70795726776123,dense,6.396254121396383,3.1019969894005395,1.0684811286567522,model.layers.5.mlp.down_proj,896,0.24436801910400377,1264.7275801450014,896,49,45,0,1,0.7076123545992996,0.9961528902310135,11.70795726776123,108.0229070896532,success,3.42168927192688,0.3846874535083771,,0,11.70795726776123,2.9356186389923096
42,84,Linear,0.07039254114717264,896,896,1.0,1.5489768694821615,2.930806999850678,2.313257373233444,1.7052912552659683,0.0,0.920381503760813,True,6.155881404876709,dense,3.1972637515361293,2.572218144487501,0.7892902444109429,model.layers.6.self_attn.q_proj,896,0.27701821122074105,373.43768704211686,896,88,45,1,1,0.20582471775629577,1.0113796697755184,6.155881404876709,60.66356098840344,success,2.481104850769043,1.8317936337552965e-05,,3,6.155881404876709,1.168092966079712
43,85,Linear,0.0746910850052872,128,896,7.0,1.2649552209212684,4.591787202729767,2.641324409366964,0.30003075747550345,0.06113925137027284,0.9358880624100769,True,3.760347366333008,dense,2.7641085519152226,1.9030596658985168,0.5752279652238077,model.layers.6.self_attn.k_proj,128,0.07978804303073882,79.99441484315321,128,29,77,0,1,0.6669781392709113,0.5028286565490546,3.760347366333008,21.273145018291665,success,1.9391615390777588,0.07210637629032135,,0,3.760347366333008,1.0145623683929443
44,86,Linear,0.12661488015351535,128,896,7.0,1.8750426849471558,19.788657286603403,-7.299509621506954,0.4523856053268194,0.09218560614615547,0.9998475739560173,True,0.42768752574920654,dense,-6.608162828489729,1.561187652052656,-0.36887341651263034,model.layers.6.self_attn.v_proj,128,1.0577479540333743,36.407231226563454,128,15,0,0,1,4.851210451240908,0.9152242670981166,0.42768752574920654,85.1257729876191,success,0.6539782285690308,0.349130779504776,under-trained,0,0.42768752574920654,0.3746470808982849
45,87,Linear,0.05994552852911217,896,896,1.0,1.9875811278291695,6.2994471687300875,2.357734119920842,1.0542442231105893,0.0,0.9439914611980114,True,2.3674256801605225,dense,2.716039496429763,2.3556582807666584,0.3742763542211181,model.layers.6.self_attn.o_proj,896,0.44531248940372503,226.80795393103065,896,32,28,1,1,0.9368187573872236,1.0203883316969016,2.3674256801605225,95.80362155894669,success,1.5386440753936768,1.3029052752244752e-05,under-trained,2,2.3674256801605225,1.069701910018921
46,89,Linear,0.021950115778431423,896,4864,5.428571428571429,0.6795294740843056,4.336072029236135,6.8006572929217395,3.78305390096046,0.6034338748879262,1.0137979495221383,True,37.01614761352539,dense,6.817801718000163,3.2878914123093095,1.5683912183810698,model.layers.6.mlp.gate_proj,896,0.10220009765624999,1940.4006539061666,896,99,85,0,1,0.33528785438108516,0.9247776048280985,37.01614761352539,52.42038350844377,success,6.084089756011963,0.26092004776000977,,0,37.01614761352539,3.799736738204956
47,90,Linear,0.07329158999024821,896,4864,5.428571428571429,0.8365283295021482,12.790986506311219,7.778524938836708,2.924924738808874,0.466553931057363,1.0286964389851454,True,4.056257247924805,dense,8.171092271177981,3.107346703313653,0.6081254901643978,model.layers.6.mlp.up_proj,896,0.721089556217194,1280.4030597992241,896,31,15,0,1,2.117723692659654,1.0010268852104867,4.056257247924805,315.66120725067003,success,2.0140151977539062,0.18719856441020966,under-trained,0,4.056257247924805,2.847794771194458
48,91,Linear,0.04407876766184715,896,4864,5.428571428571429,0.8578860598251956,5.874924038322144,6.893841961607031,2.801999607300921,0.44694617754158067,1.0168969718563403,True,14.908538818359375,dense,6.901390394975285,3.085448787985977,1.1734350804603573,model.layers.6.mlp.down_proj,896,0.18794595777893075,1217.4434234276414,896,68,50,0,1,0.5911713743195528,1.0047809362716373,14.908538818359375,81.66081453458067,success,3.8611576557159424,0.3372664749622345,,0,14.908538818359375,2.719914436340332
49,97,Linear,0.08102971911336121,896,896,1.0,1.5702376061286942,7.3559142866586775,5.603321316786437,1.669958812588795,0.0,0.9084776094753082,True,5.777549743652344,dense,5.8089966240143,2.5603772612477287,0.7617436933637339,model.layers.7.self_attn.q_proj,896,0.2890427407264713,363.39358903655875,896,17,56,1,1,1.5415356441921209,1.0145845824423472,5.777549743652344,62.897526660988184,success,2.403653383255005,0.00015946317580528557,under-trained,2,5.777549743652344,3.072335720062256
50,98,Linear,0.10867073807501337,128,896,7.0,1.2798346654125978,10.25433914873334,3.6425770023073794,0.31565407546107277,0.06432291818361752,0.9302448515204356,True,2.2658073902130127,dense,3.8454777291570683,1.8929022311907977,0.35522298896826776,model.layers.7.self_attn.k_proj,128,0.1393119630664624,78.14518635580316,128,11,71,0,1,2.790288239913226,0.5218209955996093,2.2658073902130127,34.48889199203141,success,1.5052598714828491,0.08488381654024124,under-trained,0,2.2658073902130127,1.531301736831665
51,99,Linear,0.07160746097356252,128,896,7.0,1.9841761500530253,18.232836636665144,-6.147090995213068,0.4819085596644461,0.09820169376873401,0.9979564656238729,True,0.4601040184497833,dense,-6.0316509651834185,1.512049519495284,-0.3371439736838115,model.layers.7.self_attn.v_proj,128,1.047390460287933,32.51243668794632,128,12,0,0,1,4.974691435539733,0.9995960345639077,0.4601040184497833,70.66323132210329,success,0.6783096790313721,0.2152276486158371,under-trained,0,0.4601040184497833,0.3554765284061432
52,100,Linear,0.05900930462568388,896,896,1.0,2.032322269558947,9.68728848251413,2.999795774531679,1.0150278825619365,0.0,0.9368796575957048,True,2.0401546955108643,dense,3.1792124057133253,2.3363228575626884,0.3096630992198083,model.layers.7.self_attn.o_proj,896,0.4975249596490863,216.9316190392621,896,14,35,0,1,2.3217755086882272,1.02376803753873,2.0401546955108643,106.33096574323322,success,1.4283398389816284,0.0003727697767317295,under-trained,2,2.0401546955108643,1.269819974899292
53,102,Linear,0.02271600489114023,896,4864,5.428571428571429,0.650708474844815,3.336998830574699,5.69897841331085,3.832733000531143,0.6113581742343538,1.002456304076398,True,51.0288200378418,dense,5.778839092872373,3.3255350835945365,1.707815526063391,model.layers.7.mlp.gate_proj,896,0.07510918335342413,2116.0946227274835,896,207,106,0,1,0.1624326472697841,0.8913504473539238,51.0288200378418,41.46861756078695,success,7.14344596862793,0.2465328574180603,,0,51.0288200378418,3.00885272026062
54,103,Linear,0.05917100653600238,896,4864,5.428571428571429,0.8591223667848933,11.459256775996595,6.57951331930624,2.7727339144251606,0.44227801501584535,1.027738461409106,True,3.751161813735962,dense,7.249788787265736,3.084197958054095,0.5741657987006779,model.layers.7.mlp.up_proj,896,0.7391667041053774,1213.9420576952398,896,49,17,0,1,1.494179539428085,1.0009603250935404,3.751161813735962,323.6176198131578,success,1.9367916584014893,0.1811107099056244,under-trained,0,3.751161813735962,2.586718797683716
55,104,Linear,0.035715171852939265,896,4864,5.428571428571429,0.895174632883109,5.381419864594588,5.513377519811256,2.5835810721182515,0.4121062977822253,1.0143295395499972,True,10.580860137939453,dense,5.615459936013289,3.048492476015151,1.0245209737461376,model.layers.7.mlp.down_proj,896,0.2441749572753908,1118.130453236401,896,39,54,0,1,0.7015886739624663,1.0067613967463442,10.580860137939453,105.67481647613471,success,3.2528233528137207,0.30900838971138,,0,10.580860137939453,2.9780776500701904
56,110,Linear,0.07940534342923677,896,896,1.0,1.47812352848038,3.873929611103027,3.2963697585330274,1.8756316132364637,0.0,0.9125288392498628,True,7.094325542449951,dense,3.979733471005459,2.612886549534196,0.850911113378348,model.layers.8.self_attn.q_proj,896,0.26438476808166517,410.0969596299653,896,32,47,0,1,0.5080437791659419,1.0121724365030693,7.094325542449951,57.806335102059975,success,2.663517475128174,0.00045014795614406466,,2,7.094325542449951,2.4931392669677734
