,layer_id,name,D,M,N,Q,W_scale,alpha,alpha_weighted,bulk_max,bulk_min,entropy,has_esd,lambda_max,layer_type,log_alpha_norm,log_norm,log_spectral_norm,longname,matrix_rank,mp_softrank,norm,num_evals,num_pl_spikes,num_spikes,rank_loss,rf,sigma,sigma_mp,spectral_norm,stable_rank,status,sv_max,sv_min,warning,weak_rank_loss,xmax,xmin
36,72,Linear,0.11891715390285673,128,896,7.0,1.199513300634541,4.921510530628716,2.261377610303973,0.30123948729510486,0.06138556223820242,0.934182000110383,True,2.8806369304656982,dense,2.7152003860429015,1.9491998337602003,0.4594885241493297,model.layers.5.self_attn.k_proj,128,0.10457391700744632,88.96103638829663,128,24,80,0,1,0.8004749850826048,0.47777453357777083,2.8806369304656982,30.88241890098755,success,1.6972439289093018,0.06393875181674957,,0,2.8806369304656982,1.2591572999954224
37,73,Linear,0.09043209576978306,128,896,7.0,2.0959187085856175,12.614553134223556,-4.637562887685352,0.44874231622355154,0.09144318903474498,0.9879335643564284,True,0.42890793085098267,dense,-4.080999883338105,1.4644611010944661,-0.3676359232340576,model.layers.5.self_attn.v_proj,128,1.046243923103068,29.138091389089823,128,19,0,0,1,2.66456123086653,1.0189078923938708,0.42890793085098267,67.93553882596169,success,0.6549106240272522,0.18766243755817413,under-trained,0,0.42890793085098267,0.32852521538734436
38,74,Linear,0.06399728163736046,896,896,1.0,2.0856855109887205,4.117874604630409,1.4236243618671258,0.9548057716107998,0.0,0.9380901228773237,True,2.2167577743530273,dense,2.25012665748223,2.313810361345757,0.34571824024614756,model.layers.5.self_attn.o_proj,896,0.4307217426538473,205.97303168104864,896,84,34,1,1,0.3401880091214134,1.019005073422913,2.2167577743530273,92.91634569372965,success,1.4888780117034912,0.00014414759061764926,,2,2.2167577743530273,0.7132909297943115
39,76,Linear,0.019553643852727065,896,4864,5.428571428571429,0.697655420230041,4.958728823785538,7.511686766143815,3.767176150931207,0.6009012193996657,1.0185042910181727,True,32.722103118896484,dense,7.517010049398212,3.265026064253228,1.5148412089228396,model.layers.5.mlp.gate_proj,896,0.11512634555435174,1840.8824790120125,896,106,63,0,1,0.38450573394490944,0.9474508231407227,32.722103118896484,56.25807339837312,success,5.72032356262207,0.4654691815376282,,0,32.722103118896484,3.455357074737549
40,77,Linear,0.04830708216771784,896,4864,5.428571428571429,0.8297360996897982,10.869657361830114,7.483958171455834,3.015438371185692,0.4809917353671186,1.029472516246206,True,4.881106853485107,dense,7.606874708323106,3.1144280385790792,0.688518315005632,model.layers.5.mlp.up_proj,896,0.6177775782623302,1301.4516506940126,896,65,8,0,1,1.2241803313610256,1.0081448936063513,4.881106853485107,266.6304364479907,success,2.209322690963745,0.36302292346954346,under-trained,0,4.881106853485107,2.5820562839508057
41,78,Linear,0.025526782146951366,896,4864,5.428571428571429,0.841702061975764,5.951085381403452,6.358316938198379,2.8612773360237034,0.45640155155268386,1.0207081463364998,True,11.706573486328125,dense,6.39369469501973,3.1019912274652546,1.0684297956919733,model.layers.5.mlp.down_proj,896,0.2444162964820861,1264.710800677538,896,49,45,0,1,0.7072979116290645,0.9961990178827493,11.706573486328125,108.03424265474167,success,3.4214870929718018,0.3845411241054535,,0,11.706573486328125,2.9353506565093994
42,84,Linear,0.07035662392860709,896,896,1.0,1.5489832852216816,2.892087509499484,2.282234626143594,1.7053349435541147,0.0,0.9203805050226725,True,6.153618335723877,dense,3.177248641094038,2.5722145468682527,0.7891305566125717,model.layers.6.self_attn.q_proj,896,0.2771271876993179,373.43459356268653,896,92,45,1,1,0.1972637591939974,1.0113968141965282,6.153618335723877,60.68536805325899,success,2.4806487560272217,1.5870860806899145e-05,,3,6.153618335723877,1.1287506818771362
43,85,Linear,0.07490731178404608,128,896,7.0,1.264930780835448,4.594054862218625,2.6427901122790676,0.30005501173911064,0.06114419382194667,0.9358828247966908,True,3.7606513500213623,dense,2.7653219588483053,1.9030764479897289,0.5752630718482048,model.layers.6.self_attn.k_proj,128,0.07978804303073886,79.99750606250018,128,29,77,0,1,0.6673992330665652,0.5028392647860718,3.7606513500213623,21.27224744246652,success,1.9392398595809937,0.07192449271678925,,0,3.7606513500213623,1.0148000717163086
44,86,Linear,0.127215297265513,128,896,7.0,1.8749863033952023,19.872406169920353,-7.330262234818709,0.4523979137222626,0.0921881143092828,0.999848658013904,True,0.4276944696903229,dense,-6.641566280457707,1.5612137704607776,-0.36886636535811546,model.layers.6.self_attn.v_proj,128,1.0577595591774347,36.40942081809044,128,15,0,0,1,4.8728343199309085,0.9152091969219844,0.4276944696903229,85.12951042937988,success,0.6539835333824158,0.34923025965690613,under-trained,0,0.4276944696903229,0.3747479319572449
45,87,Linear,0.06000866268049365,896,896,1.0,1.987587240573201,6.302358248872814,2.358123163160759,1.054181135232448,0.0,0.943992324435708,True,2.3668198585510254,dense,2.716406200571455,2.3556556094523833,0.3741652045220554,model.layers.6.self_attn.o_proj,896,0.4453998184204104,226.8065588558295,896,32,28,0,1,0.9373333685145985,1.0203609383786276,2.3668198585510254,95.8275544445876,success,1.5384472608566284,0.00019840922323055565,under-trained,2,2.3668198585510254,1.0697969198226929
46,89,Linear,0.02192177297889164,896,4864,5.428571428571429,0.6795319302959764,4.336518949806547,6.801055440572864,3.7824457155648643,0.6033368634047378,1.0137987703305653,True,37.010196685791016,dense,6.818197854065814,3.287888272733212,1.5683213931017783,model.layers.6.mlp.gate_proj,896,0.10220009765625006,1940.3866265267134,896,99,85,0,1,0.33533277158845326,0.9247066079812839,37.010196685791016,52.428433250441714,success,6.0836005210876465,0.26090070605278015,,0,37.010196685791016,3.799882650375366
47,90,Linear,0.07313821672204757,896,4864,5.428571428571429,0.8365378997115226,12.786812872172883,7.774957258236947,2.924954254237492,0.4665586390551676,1.0286963532624172,True,4.055505275726318,dense,8.1684092133611,3.1073367663749965,0.6080449707023621,model.layers.6.mlp.up_proj,896,0.7212305385828031,1280.3737636841834,896,31,15,0,1,2.116974085839689,1.0010433880757312,4.055505275726318,315.71251339449327,success,2.0138285160064697,0.1872219443321228,under-trained,0,4.055505275726318,2.8477516174316406
48,91,Linear,0.04450621286483791,896,4864,5.428571428571429,0.8578928727382681,5.8743607248097245,6.893061487385997,2.8018684041825095,0.44692524936867767,1.0168961492982496,True,14.907840728759766,dense,6.9006182071217985,3.085441890103046,1.173414744224661,model.layers.6.mlp.down_proj,896,0.18794595777893092,1217.424086973071,896,68,50,0,1,0.5911030625221397,1.004765390948379,14.907840728759766,81.6633414002373,success,3.861067295074463,0.33729639649391174,,0,14.907840728759766,2.7198431491851807
49,97,Linear,0.08074469985100241,896,896,1.0,1.5702512386520895,7.3566136446422075,5.602923361487812,1.6697999476481218,0.0,0.9084771749653311,True,5.775866985321045,dense,5.808906034022707,2.560369720345687,0.7616171831408326,model.layers.7.self_attn.q_proj,896,0.28909944635009766,363.3872792818166,896,17,56,0,1,1.5417052634177804,1.0145451300683619,5.775866985321045,62.91475897996604,success,2.403303384780884,0.00027638085884973407,under-trained,2,5.775866985321045,3.0723350048065186
50,98,Linear,0.10737123765844558,128,896,7.0,1.2798503294057784,10.28341100013708,3.651257033268827,0.315549146613376,0.06430153613849221,0.9302459226793552,True,2.264971971511841,dense,3.853475960997343,1.8928916005298893,0.3550628320914291,model.layers.7.self_attn.k_proj,128,0.13931702051162728,78.14327354123816,128,11,71,0,1,2.7990537329193326,0.5217406427954394,2.264971971511841,34.50076845281158,success,1.504982352256775,0.08456232398748398,under-trained,0,2.264971971511841,1.5317832231521606
51,99,Linear,0.07168356709695434,128,896,7.0,1.984259469189223,18.243032862017017,-6.148488936384395,0.48199671846331205,0.09821965847011904,0.9979523900521547,True,0.4602224826812744,dense,-6.03384901853116,1.5120130466434454,-0.3370321690965038,model.layers.7.self_attn.v_proj,128,1.0473124121515751,32.50970634818077,128,12,0,0,1,4.977634832265545,0.9997294405013978,0.4602224826812744,70.63910949934026,success,0.678396999835968,0.21515218913555145,under-trained,0,0.4602224826812744,0.35548803210258484
52,100,Linear,0.059525295905141884,896,896,1.0,2.0323693403752454,9.692859692991092,3.0010654105940007,1.015017809494903,0.0,0.9368792632852452,True,2.039933919906616,dense,3.1802156687078487,2.3363027403210967,0.3096160994431882,model.layers.7.self_attn.o_proj,896,0.49757386726593983,216.92157063916244,896,14,35,0,1,2.3232644773192557,1.0237866690989779,2.039933919906616,106.33754776188664,success,1.4282625913619995,0.0003781979321502149,under-trained,2,2.039933919906616,1.2698251008987427
53,102,Linear,0.02312826179291283,896,4864,5.428571428571429,0.6507089878048089,3.336475233362059,5.6981877580170295,3.833006912500462,0.6114018658563479,1.0024568081065535,True,51.032466888427734,dense,5.7780922077877666,3.3255343988774455,1.7078465624560168,model.layers.7.mlp.gate_proj,896,0.07510918335342408,2116.0912864543498,896,207,106,0,1,0.16239625474778557,0.8913830003137466,51.032466888427734,41.46558878058471,success,7.143701076507568,0.24659454822540283,,0,51.032466888427734,3.0085577964782715
